Reporte de Cambios - 20250521_202952
--------------------------------------------------
Productos Nuevos:
SKU: SKU000001, Nombre: Bata Manga Larga Blanca Talla 12, Inventario: 6, Precio: 439.0, Escuela: Sin Escuela, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002309, Nombre: Pants 2pz Deportivo Ignacio Allende Talla CH, Inventario: 0, Precio: 575.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002310, Nombre: Pants 2pz Deportivo J. Guadalupe Victoria Talla CH, Inventario: 0, Precio: 575.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002311, Nombre: Pants 2pz Deportivo José María Morelos Talla CH, Inventario: 0, Precio: 575.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002312, Nombre: Pants 2pz Deportivo José María Morelos y Pavón Talla CH, Inventario: 0, Precio: 575.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002313, Nombre: Pants 2pz Deportivo Justo Sierra Talla CH, Inventario: 0, Precio: 575.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002314, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla CH, Inventario: 0, Precio: 575.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002315, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla CH, Inventario: 0, Precio: 575.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002316, Nombre: Pants 2pz Deportivo Niños Héroes Talla CH, Inventario: 0, Precio: 575.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002317, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla CH, Inventario: 0, Precio: 575.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002318, Nombre: Pants 2pz Deportivo Albino García Ramos Talla MD, Inventario: 0, Precio: 585.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002319, Nombre: Pants 2pz Deportivo Benito Juárez Talla MD, Inventario: 0, Precio: 585.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002320, Nombre: Pants 2pz Deportivo Club Rotario Talla MD, Inventario: 0, Precio: 585.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002321, Nombre: Pants 2pz Deportivo Emiliano Zapata Talla MD, Inventario: 0, Precio: 585.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002322, Nombre: Pants 2pz Deportivo Francisco Villa Talla MD, Inventario: 0, Precio: 585.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002323, Nombre: Pants 2pz Deportivo Himno Nacional Talla MD, Inventario: 0, Precio: 585.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002324, Nombre: Pants 2pz Deportivo Ignacio Allende Talla MD, Inventario: 0, Precio: 585.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002325, Nombre: Pants 2pz Deportivo J. Guadalupe Victoria Talla MD, Inventario: 0, Precio: 585.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002326, Nombre: Pants 2pz Deportivo José María Morelos Talla MD, Inventario: 0, Precio: 585.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002327, Nombre: Pants 2pz Deportivo José María Morelos y Pavón Talla MD, Inventario: 0, Precio: 585.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002328, Nombre: Pants 2pz Deportivo Justo Sierra Talla MD, Inventario: 0, Precio: 585.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002329, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla MD, Inventario: 0, Precio: 585.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002330, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla MD, Inventario: 0, Precio: 585.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002331, Nombre: Pants 2pz Deportivo Niños Héroes Talla MD, Inventario: 0, Precio: 585.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002332, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla MD, Inventario: 0, Precio: 585.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002333, Nombre: Pants 2pz Deportivo Albino García Ramos Talla GD, Inventario: 0, Precio: 595.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002334, Nombre: Pants 2pz Deportivo Benito Juárez Talla GD, Inventario: 0, Precio: 595.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002335, Nombre: Pants 2pz Deportivo Club Rotario Talla GD, Inventario: 0, Precio: 595.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002336, Nombre: Pants 2pz Deportivo Emiliano Zapata Talla GD, Inventario: 0, Precio: 595.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002337, Nombre: Pants 2pz Deportivo Francisco Villa Talla GD, Inventario: 0, Precio: 595.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002338, Nombre: Pants 2pz Deportivo Himno Nacional Talla GD, Inventario: 0, Precio: 595.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002339, Nombre: Pants 2pz Deportivo Ignacio Allende Talla GD, Inventario: 0, Precio: 595.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002340, Nombre: Pants 2pz Deportivo J. Guadalupe Victoria Talla GD, Inventario: 0, Precio: 595.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002341, Nombre: Pants 2pz Deportivo José María Morelos Talla GD, Inventario: 0, Precio: 595.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002342, Nombre: Pants 2pz Deportivo José María Morelos y Pavón Talla GD, Inventario: 0, Precio: 595.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002343, Nombre: Pants 2pz Deportivo Justo Sierra Talla GD, Inventario: 0, Precio: 595.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002344, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla GD, Inventario: 0, Precio: 595.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002345, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla GD, Inventario: 0, Precio: 595.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002346, Nombre: Pants 2pz Deportivo Niños Héroes Talla GD, Inventario: 0, Precio: 595.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002347, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla GD, Inventario: 0, Precio: 595.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002348, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 4, Inventario: 0, Precio: 595.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002349, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 6, Inventario: 0, Precio: 595.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002350, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 8, Inventario: 0, Precio: 595.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002351, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 10, Inventario: 0, Precio: 595.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002352, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 12, Inventario: 0, Precio: 595.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002353, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 14, Inventario: 0, Precio: 595.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002354, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla 16, Inventario: 0, Precio: 595.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002355, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla CH, Inventario: 0, Precio: 630.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002356, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla MD, Inventario: 0, Precio: 640.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002357, Nombre: Pants 2pz Deportivo Colegio Motolinea Talla GD, Inventario: 0, Precio: 650.0, Escuela: Colegio Motolinea, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002358, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002359, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002360, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002361, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002362, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002363, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002364, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002365, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002366, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002367, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002368, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002369, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002370, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 2, Precio: 199.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002371, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002372, Nombre: Playera Deportiva Ad hoc Talla 4, Inventario: 0, Precio: 199.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002373, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002374, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002375, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 6, Precio: 199.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002376, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002377, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002378, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002379, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002380, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002381, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002382, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002383, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002384, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 6, Precio: 199.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002385, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 6, Precio: 199.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002386, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002387, Nombre: Playera Deportiva Ad hoc Talla 6, Inventario: 0, Precio: 199.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002388, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002389, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002390, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 5, Precio: 199.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002391, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002392, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002393, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002394, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 5, Precio: 199.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002395, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002396, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002397, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002398, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002399, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 6, Precio: 199.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002400, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 6, Precio: 199.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002401, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002402, Nombre: Playera Deportiva Ad hoc Talla 8, Inventario: 0, Precio: 199.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002403, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002404, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002405, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 6, Precio: 199.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002406, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002407, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002408, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002409, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 6, Precio: 199.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002410, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002411, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002412, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002413, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002414, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 9, Precio: 199.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002415, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 1, Precio: 199.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002416, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002417, Nombre: Playera Deportiva Ad hoc Talla 10, Inventario: 0, Precio: 199.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002418, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002419, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002420, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 3, Precio: 199.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002421, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002422, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002423, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002424, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 6, Precio: 199.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002425, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002426, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002427, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002428, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002429, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 3, Precio: 199.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002430, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 6, Precio: 199.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002431, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002432, Nombre: Playera Deportiva Ad hoc Talla 12, Inventario: 0, Precio: 199.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002433, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002434, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002435, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 2, Precio: 199.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002436, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002437, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002438, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002439, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002440, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002441, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002442, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002443, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002444, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 6, Precio: 199.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002445, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 10, Precio: 199.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002446, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002447, Nombre: Playera Deportiva Ad hoc Talla 14, Inventario: 0, Precio: 199.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002448, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002449, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Benito Juárez, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002450, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Club Rotario, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002451, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Emiliano Zapata, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002452, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Francisco Villa, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002453, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Himno Nacional, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002454, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Ignacio Allende, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002455, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: J. Guadalupe Victoria, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002456, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: José María Morelos, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002457, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: José María Morelos y Pavón, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002458, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Justo Sierra, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002459, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 9, Precio: 199.0, Escuela: Miguel Campuzano, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002460, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 11, Precio: 199.0, Escuela: Miguel Hidalgo, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002461, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Niños Héroes, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002462, Nombre: Playera Deportiva Ad hoc Talla 16, Inventario: 0, Precio: 199.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002463, Nombre: Playera Deportiva Ad hoc Talla CH, Inventario: 0, Precio: 199.0, Escuela: Albino García Ramos, Última Modificación: 2025-05-21 19:31:51
