Reporte de Cambios - 20250905_131733
--------------------------------------------------
Productos Nuevos:
SKU: SKU002770, Nombre: Pants 3pz Deportivo Ignacio Ramirez Lopez Talla 6, Inventario: 0, Precio: 575.0, Escuela: Ignacio Ramirez Lopez, Última Modificación: 2025-05-26 11:49:36
SKU: SKU000901, Nombre: Chamarra Liso Bicolor Talla 12, Cambios: Precio: 225.0 → 195.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000902, Nombre: Chamarra Liso Raya roja Talla 12, Cambios: Precio: 225.0 → 195.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000903, Nombre: Chamarra Liso Doble raya Talla 12, Cambios: Precio: 225.0 → 195.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000905, Nombre: Chamarra Liso Vino Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000906, Nombre: Chamarra Liso Gris Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000907, Nombre: Chamarra Liso Azul Marino Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000908, Nombre: Chamarra Liso Verde Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000909, Nombre: Chamarra Liso Azul Rey Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000910, Nombre: Chamarra Liso Blanca Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000911, Nombre: Chamarra Liso Bicolor Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000912, Nombre: Chamarra Liso Raya roja Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000913, Nombre: Chamarra Liso Doble raya Talla 14, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000914, Nombre: Chamarra Liso Rojo Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000915, Nombre: Chamarra Liso Vino Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000916, Nombre: Chamarra Liso Gris Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000917, Nombre: Chamarra Liso Azul Marino Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000918, Nombre: Chamarra Liso Verde Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000919, Nombre: Chamarra Liso Azul Rey Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000920, Nombre: Chamarra Liso Blanca Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000921, Nombre: Chamarra Liso Bicolor Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000922, Nombre: Chamarra Liso Raya roja Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU000923, Nombre: Chamarra Liso Doble raya Talla 16, Cambios: Precio: 225.0 → 215.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001228, Nombre: Falda Gales verde Talla 6, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001229, Nombre: Falda Gales azul Talla 6, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001230, Nombre: Falda Gales rojo Talla 8, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001231, Nombre: Falda Gales verde Talla 8, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001232, Nombre: Falda Gales azul Talla 8, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001233, Nombre: Falda Gales rojo Talla 10, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001235, Nombre: Falda Gales azul Talla 10, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001236, Nombre: Falda Gales rojo Talla 12, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001237, Nombre: Falda Gales verde Talla 12, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001238, Nombre: Falda Gales azul Talla 12, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001239, Nombre: Falda Gales rojo Talla 14, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001240, Nombre: Falda Gales verde Talla 14, Cambios: Inventario: 0 → 22, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001241, Nombre: Falda Gales azul Talla 14, Cambios: Inventario: 0 → 66, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001242, Nombre: Falda Gales rojo Talla 16, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001243, Nombre: Falda Gales verde Talla 16, Cambios: Inventario: 0 → 33, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001244, Nombre: Falda Gales azul Talla 16, Cambios: Inventario: 0 → 47, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001246, Nombre: Falda Gales verde Talla 28, Cambios: Inventario: 0 → 38, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001247, Nombre: Falda Gales azul Talla 28, Cambios: Inventario: 0 → 28, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001248, Nombre: Falda Gales rojo Talla 32, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001249, Nombre: Falda Gales verde Talla 32, Cambios: Inventario: 0 → 44, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001250, Nombre: Falda Gales azul Talla 32, Cambios: Inventario: 0 → 38, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001252, Nombre: Falda Gales verde Talla 34, Cambios: Inventario: 0 → 62, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001253, Nombre: Falda Gales azul Talla 34, Cambios: Inventario: 0 → 43, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001254, Nombre: Falda Gales rojo Talla 36, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001255, Nombre: Falda Gales verde Talla 36, Cambios: Inventario: 0 → 45, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001256, Nombre: Falda Gales azul Talla 36, Cambios: Inventario: 0 → 28, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001258, Nombre: Falda Gales verde Talla 38, Cambios: Inventario: 0 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001259, Nombre: Falda Gales azul Talla 38, Cambios: Inventario: 0 → 15, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001260, Nombre: Falda Gales rojo Talla 40, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001262, Nombre: Falda Gales azul Talla 40, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001263, Nombre: Falda Gales rojo Talla 42, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001264, Nombre: Falda Gales verde Talla 42, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001265, Nombre: Falda Gales azul Talla 42, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001269, Nombre: Falda Gales rojo Talla 30, Cambios: Inventario: 0 → 2; Precio: 195.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001270, Nombre: Falda Gales verde Talla 30, Cambios: Inventario: 0 → 76; Precio: 195.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001271, Nombre: Falda Gales azul Talla 30, Cambios: Inventario: 0 → 38; Precio: 195.0 → 225.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001572, Nombre: Playera Polo Blanca Talla 4, Cambios: Inventario: 0 → 47, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001573, Nombre: Playera Polo Blanca Talla 6, Cambios: Inventario: 0 → 33, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001574, Nombre: Playera Polo Blanca Talla 8, Cambios: Inventario: 0 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001575, Nombre: Playera Polo Blanca Talla 10, Cambios: Inventario: 0 → 26, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001576, Nombre: Playera Polo Blanca Talla 12, Cambios: Inventario: 0 → 24, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001577, Nombre: Playera Polo Blanca Talla 14, Cambios: Inventario: 0 → 3, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001578, Nombre: Playera Polo Blanca Talla 16, Cambios: Inventario: 0 → 44, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001579, Nombre: Playera Polo Blanca Talla 18, Cambios: Precio: 135.0 → 155.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001583, Nombre: Playera Polo Blanca Talla 36, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001584, Nombre: Playera Polo Blanca Talla 38, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001585, Nombre: Playera Polo Blanca Talla 40, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001586, Nombre: Playera Polo Blanca Talla 42, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001695, Nombre: Suéter Claudia Botones M Verde Talla 4, Cambios: Inventario: 21 → 22, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001755, Nombre: Suéter Claudia Botones M Vino Talla 34, Cambios: Inventario: 6 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001762, Nombre: Suéter Claudia Botones M Vino Talla 36, Cambios: Inventario: 7 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001769, Nombre: Suéter Claudia Botones M Vino Talla 38, Cambios: Inventario: 7 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001776, Nombre: Suéter Claudia Botones M Vino Talla 40, Cambios: Inventario: 2 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001812, Nombre: Suéter Claudia Cuello V H Azul Marino Talla 4, Cambios: Inventario: 10 → 28, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001819, Nombre: Suéter Claudia Cuello V H Azul Marino Talla 6, Cambios: Inventario: 23 → 42, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001854, Nombre: Suéter Claudia Cuello V H Azul Marino Talla 16, Cambios: Inventario: 7 → 12, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001874, Nombre: Suéter Claudia Cuello V H Vino Talla 34, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001881, Nombre: Suéter Claudia Cuello V H Vino Talla 36, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001888, Nombre: Suéter Claudia Cuello V H Vino Talla 38, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001895, Nombre: Suéter Claudia Cuello V H Vino Talla 40, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001944, Nombre: Playera Chazarilla Azul Marino Talla 14, Cambios: Inventario: 11 → 18, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001945, Nombre: Playera Chazarilla Verde Talla 14, Cambios: Inventario: 8 → 59, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001947, Nombre: Playera Chazarilla Azul Marino Talla 16, Cambios: Inventario: 1 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001950, Nombre: Playera Chazarilla Azul Marino Talla 32, Cambios: Inventario: 0 → 36, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001951, Nombre: Playera Chazarilla Verde Talla 32, Cambios: Inventario: 0 → 48, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001953, Nombre: Playera Chazarilla Azul Marino Talla 34, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001954, Nombre: Playera Chazarilla Verde Talla 34, Cambios: Inventario: 8 → 38, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001956, Nombre: Playera Chazarilla Azul Marino Talla 36, Cambios: Inventario: 14 → 26, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001957, Nombre: Playera Chazarilla Verde Talla 36, Cambios: Inventario: 15 → 43, Última Modificación: 2025-05-21 19:31:51
SKU: SKU001959, Nombre: Playera Chazarilla Azul Marino Talla 38, Cambios: Inventario: 16 → 40, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002011, Nombre: Pants 2pz Deportivo Blanca Verónica Soto Martínez Príncipes Talla 2, Cambios: Precio: 435.0 → 415.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002017, Nombre: Pants 2pz Deportivo Blanca Verónica Soto Martínez Príncipes Talla 4, Cambios: Inventario: 0 → 15; Precio: 435.0 → 415.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002018, Nombre: Pants 2pz Deportivo Frida Kahlo Talla 4, Cambios: Inventario: 0 → 21, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002019, Nombre: Pants 2pz Deportivo Jean Piaget Talla 4, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002021, Nombre: Pants 2pz Deportivo Patria Talla 4, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002023, Nombre: Pants 2pz Deportivo Blanca Verónica Soto Martínez Príncipes Talla 6, Cambios: Inventario: 0 → 10; Precio: 435.0 → 415.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002024, Nombre: Pants 2pz Deportivo Frida Kahlo Talla 6, Cambios: Inventario: 0 → 18, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002025, Nombre: Pants 2pz Deportivo Jean Piaget Talla 6, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002027, Nombre: Pants 2pz Deportivo Patria Talla 6, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002029, Nombre: Pants 2pz Deportivo Blanca Verónica Soto Martínez Príncipes Talla 8, Cambios: Inventario: 0 → 12; Precio: 435.0 → 415.0, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002030, Nombre: Pants 2pz Deportivo Frida Kahlo Talla 8, Cambios: Inventario: 0 → 13, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002031, Nombre: Pants 2pz Deportivo Jean Piaget Talla 8, Cambios: Inventario: 0 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002032, Nombre: Pants 2pz Deportivo Jorge Cantor Talla 8, Cambios: Inventario: 0 → 20, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002033, Nombre: Pants 2pz Deportivo Patria Talla 8, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002199, Nombre: Pants 2pz Deportivo Benito Juárez Talla 4, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002204, Nombre: Pants 2pz Deportivo Ignacio Allende Talla 4, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002208, Nombre: Pants 2pz Deportivo Justo Sierra Talla 4, Cambios: Inventario: 0 → 23, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002212, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla 4, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002213, Nombre: Pants 2pz Deportivo Albino García Ramos Talla 6, Cambios: Inventario: 0 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002214, Nombre: Pants 2pz Deportivo Benito Juárez Talla 6, Cambios: Inventario: 0 → 23, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002215, Nombre: Pants 2pz Deportivo Club Rotario Talla 6, Cambios: Inventario: 0 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002216, Nombre: Pants 2pz Deportivo Emiliano Zapata Talla 6, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002217, Nombre: Pants 2pz Deportivo Francisco Villa Talla 6, Cambios: Inventario: 0 → 8, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002218, Nombre: Pants 2pz Deportivo Himno Nacional Talla 6, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002219, Nombre: Pants 2pz Deportivo Ignacio Allende Talla 6, Cambios: Inventario: 0 → 76, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002221, Nombre: Pants 2pz Deportivo José María Morelos Talla 6, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002223, Nombre: Pants 2pz Deportivo Justo Sierra Talla 6, Cambios: Inventario: 0 → 46, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002224, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla 6, Cambios: Inventario: 0 → 21, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002225, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla 6, Cambios: Inventario: 0 → 45, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002227, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla 6, Cambios: Inventario: 0 → 12, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002228, Nombre: Pants 2pz Deportivo Albino García Ramos Talla 8, Cambios: Inventario: 0 → 13, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002229, Nombre: Pants 2pz Deportivo Benito Juárez Talla 8, Cambios: Inventario: 0 → 3, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002230, Nombre: Pants 2pz Deportivo Club Rotario Talla 8, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002231, Nombre: Pants 2pz Deportivo Emiliano Zapata Talla 8, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002232, Nombre: Pants 2pz Deportivo Francisco Villa Talla 8, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002233, Nombre: Pants 2pz Deportivo Himno Nacional Talla 8, Cambios: Inventario: 0 → 12, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002234, Nombre: Pants 2pz Deportivo Ignacio Allende Talla 8, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002236, Nombre: Pants 2pz Deportivo José María Morelos Talla 8, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002238, Nombre: Pants 2pz Deportivo Justo Sierra Talla 8, Cambios: Inventario: 0 → 35, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002239, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla 8, Cambios: Inventario: 0 → 36, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002240, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla 8, Cambios: Inventario: 0 → 49, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002242, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla 8, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002243, Nombre: Pants 2pz Deportivo Albino García Ramos Talla 10, Cambios: Inventario: 0 → 16, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002244, Nombre: Pants 2pz Deportivo Benito Juárez Talla 10, Cambios: Inventario: 0 → 3, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002245, Nombre: Pants 2pz Deportivo Club Rotario Talla 10, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002246, Nombre: Pants 2pz Deportivo Emiliano Zapata Talla 10, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002247, Nombre: Pants 2pz Deportivo Francisco Villa Talla 10, Cambios: Inventario: 0 → 19, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002248, Nombre: Pants 2pz Deportivo Himno Nacional Talla 10, Cambios: Inventario: 0 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002249, Nombre: Pants 2pz Deportivo Ignacio Allende Talla 10, Cambios: Inventario: 0 → 25, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002251, Nombre: Pants 2pz Deportivo José María Morelos Talla 10, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002253, Nombre: Pants 2pz Deportivo Justo Sierra Talla 10, Cambios: Inventario: 0 → 30, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002254, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla 10, Cambios: Inventario: 0 → 13, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002255, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla 10, Cambios: Inventario: 0 → 43, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002257, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla 10, Cambios: Inventario: 0 → 1, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002258, Nombre: Pants 2pz Deportivo Albino García Ramos Talla 12, Cambios: Inventario: 0 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002259, Nombre: Pants 2pz Deportivo Benito Juárez Talla 12, Cambios: Inventario: 0 → 6, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002260, Nombre: Pants 2pz Deportivo Club Rotario Talla 12, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002261, Nombre: Pants 2pz Deportivo Emiliano Zapata Talla 12, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002262, Nombre: Pants 2pz Deportivo Francisco Villa Talla 12, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002263, Nombre: Pants 2pz Deportivo Himno Nacional Talla 12, Cambios: Inventario: 0 → 11, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002264, Nombre: Pants 2pz Deportivo Ignacio Allende Talla 12, Cambios: Inventario: 0 → 32, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002266, Nombre: Pants 2pz Deportivo José María Morelos Talla 12, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002268, Nombre: Pants 2pz Deportivo Justo Sierra Talla 12, Cambios: Inventario: 0 → 21, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002269, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla 12, Cambios: Inventario: 0 → 22, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002270, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla 12, Cambios: Inventario: 0 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002273, Nombre: Pants 2pz Deportivo Albino García Ramos Talla 14, Cambios: Inventario: 0 → 35, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002275, Nombre: Pants 2pz Deportivo Club Rotario Talla 14, Cambios: Inventario: 0 → 11, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002276, Nombre: Pants 2pz Deportivo Emiliano Zapata Talla 14, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002277, Nombre: Pants 2pz Deportivo Francisco Villa Talla 14, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002278, Nombre: Pants 2pz Deportivo Himno Nacional Talla 14, Cambios: Inventario: 0 → 16, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002279, Nombre: Pants 2pz Deportivo Ignacio Allende Talla 14, Cambios: Inventario: 0 → 19, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002281, Nombre: Pants 2pz Deportivo José María Morelos Talla 14, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002283, Nombre: Pants 2pz Deportivo Justo Sierra Talla 14, Cambios: Inventario: 0 → 31, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002284, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla 14, Cambios: Inventario: 0 → 11, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002285, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla 14, Cambios: Inventario: 0 → 11, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002287, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla 14, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002288, Nombre: Pants 2pz Deportivo Albino García Ramos Talla 16, Cambios: Inventario: 0 → 25, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002289, Nombre: Pants 2pz Deportivo Benito Juárez Talla 16, Cambios: Inventario: 0 → 10, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002290, Nombre: Pants 2pz Deportivo Club Rotario Talla 16, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002291, Nombre: Pants 2pz Deportivo Emiliano Zapata Talla 16, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002292, Nombre: Pants 2pz Deportivo Francisco Villa Talla 16, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002293, Nombre: Pants 2pz Deportivo Himno Nacional Talla 16, Cambios: Inventario: 0 → 7, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002294, Nombre: Pants 2pz Deportivo Ignacio Allende Talla 16, Cambios: Inventario: 0 → 23, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002296, Nombre: Pants 2pz Deportivo José María Morelos Talla 16, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002298, Nombre: Pants 2pz Deportivo Justo Sierra Talla 16, Cambios: Inventario: 0 → 26, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002299, Nombre: Pants 2pz Deportivo Miguel Campuzano Talla 16, Cambios: Inventario: 0 → 20, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002300, Nombre: Pants 2pz Deportivo Miguel Hidalgo Talla 16, Cambios: Inventario: 0 → 5, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002302, Nombre: Pants 2pz Deportivo Práxedis Guerrero Talla 16, Cambios: Inventario: 0 → 14, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002303, Nombre: Pants 2pz Deportivo Albino García Ramos Talla CH, Cambios: Inventario: 0 → 9, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002307, Nombre: Pants 2pz Deportivo Francisco Villa Talla CH, Cambios: Inventario: 0 → 2, Última Modificación: 2025-05-21 19:31:51
SKU: SKU002308, Nombre: Pants 2pz Deportivo Himno Nacional Talla CH, Cambios: Inventario: 0 → 4, Última Modificación: 2025-05-21 19:31:51
